Time,Longitude,Latitude,Speed(km/h),LTE-S_PCell PCI,LTE-S_PCell EARFCN,LTE-S_Band,LTE-S_eNB-ID,LTE-S_PLMN ID,LTE-S_Cell Name,LTE-S_PCell RSRP,LTE-S_PCell RSRQ,LTE-S_PCell RSSI,LTE-S_PCell SINR,LTE-S_PCell CQI,LTE-S_Best_N1_Cell_ID,LTE-S_Best_N1_RSRP,LTE-S_Best_N2_Cell_ID,LTE-S_Best_N2_RSRP,LTE-S_Best_N3_Cell_ID,LTE-S_Best_N3_RSRP,LTE-S_Total Phy DL TP(Kbps),LTE-S_Total Phy UL TP(Kbps),Round Trip Time,Rx TCP/UDP Throughput,Tx TCP/UDP Throughput,Packet Loss (%)
09/06/2026 15:32:47.000,90.418149,23.790275,16.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-70.0,-12.0,-37.0,16.2,12,24,-70.0,148,-97.0,137,-103.0,60722,6051,36.1,54973,5744,0.71
09/06/2026 15:32:48.000,90.418146,23.790308,16.3,24.0,40538.0,Band 41,786,101,eNB07356_SB,-68.0,-13.0,-35.0,7.7,7,24,-68.0,148,-99.0,34,-104.0,23231,2613,69.3,21335,2430,1.17
09/06/2026 15:32:49.000,90.418084,23.790316,11.1,24.0,40538.0,Band 41,786,101,eNB07356_SB,-72.0,-19.0,-27.0,13.0,8,24,-72.0,148,-101.0,34,-104.0,30464,3559,67.2,27467,3365,1.46
09/06/2026 15:32:50.000,90.418106,23.790366,10.1,24.0,40538.0,Band 41,786,101,eNB07356_SB,-72.0,-11.0,-44.0,12.9,8,24,-72.0,148,-99.0,34,-109.0,29371,2895,61.3,27018,2687,1.12
09/06/2026 15:32:51.000,90.418109,23.790386,7.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-72.0,-14.0,-39.0,6.2,6,24,-72.0,148,-99.0,34,-109.0,18235,2251,70.4,17277,2128,1.04
09/06/2026 15:32:52.000,90.418055,23.79046,5.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-73.0,-7.0,-48.0,5.2,6,24,-73.0,148,-102.0,34,-97.0,18584,2099,69.0,17192,1899,1.47
09/06/2026 15:32:53.000,90.418075,23.790462,2.7,24.0,40538.0,Band 41,786,101,eNB07356_SB,-77.0,-16.0,-41.0,-0.9,3,24,-77.0,148,-99.0,34,-97.0,6129,649,74.6,5556,603,1.91
09/06/2026 15:32:54.000,90.41809,23.790492,7.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-74.0,-14.0,-37.0,3.9,5,24,-74.0,148,-101.0,34,-101.0,13733,1293,64.5,13102,1217,2.0
09/06/2026 15:32:55.000,90.418072,23.790502,7.4,24.0,40538.0,Band 41,786,101,eNB07356_SB,-73.0,-16.0,-40.0,13.6,10,24,-73.0,148,-100.0,34,-98.0,48541,5694,48.6,45410,5299,0.58
09/06/2026 15:32:56.000,90.418045,23.790516,9.9,24.0,40538.0,Band 41,786,101,eNB07356_SB,-71.0,-14.0,-39.0,8.2,7,24,-71.0,148,-98.0,34,-104.0,25120,2548,58.9,22757,2327,1.51
09/06/2026 15:32:57.000,90.41801,23.790556,14.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-75.0,-8.0,-44.0,5.9,6,24,-75.0,148,-99.0,34,-105.0,20070,1942,73.6,18533,1782,1.47
09/06/2026 15:32:58.000,90.418021,23.790609,15.1,24.0,40538.0,Band 41,786,101,eNB07356_SB,-71.0,-19.0,-32.0,11.5,8,24,-71.0,148,-104.0,34,-103.0,30814,3631,66.2,28507,3420,1.18
09/06/2026 15:32:59.000,90.418025,23.790653,20.1,24.0,40538.0,Band 41,786,101,eNB07356_SB,-74.0,-13.0,-40.0,11.1,8,24,-74.0,148,-104.0,34,-104.0,29387,3229,64.9,27982,2923,1.53
09/06/2026 15:33:00.000,90.418017,23.790665,21.7,24.0,40538.0,Band 41,786,101,eNB07356_SB,-71.0,-19.0,-30.0,13.4,9,24,-71.0,191,-98.0,19,-97.0,42896,4714,47.8,38928,4470,1.5
09/06/2026 15:33:01.000,90.418069,23.790701,23.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-79.0,-17.0,-45.0,5.1,6,24,-79.0,191,-96.0,19,-101.0,18134,1909,79.3,16949,1795,1.11
09/06/2026 15:33:02.000,90.41805,23.790798,22.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-83.0,-14.0,-47.0,6.0,7,24,-83.0,191,-98.0,19,-95.0,24373,2815,73.2,22692,2675,1.12
09/06/2026 15:33:03.000,90.418037,23.790877,23.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-82.0,-16.0,-47.0,-2.7,1,24,-82.0,191,-100.0,19,-99.0,2312,240,91.6,2137,217,2.01
09/06/2026 15:33:04.000,90.417971,23.790923,28.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-81.0,-14.0,-50.0,-0.7,2,24,-81.0,191,-100.0,19,-98.0,4120,518,83.5,3726,491,2.22
09/06/2026 15:33:05.000,90.417969,23.790974,28.4,24.0,40538.0,Band 41,786,101,eNB07356_SB,-83.0,-11.0,-50.0,1.2,3,24,-83.0,191,-101.0,19,-100.0,5998,626,84.4,5656,582,1.87
09/06/2026 15:33:06.000,90.41798,23.791014,29.4,24.0,40538.0,Band 41,786,101,eNB07356_SB,-78.0,-10.0,-49.0,2.4,4,24,-78.0,191,-104.0,19,-94.0,10090,1165,78.1,9524,1103,1.76
09/06/2026 15:33:07.000,90.417938,23.791025,23.3,24.0,40538.0,Band 41,786,101,eNB07356_SB,-79.0,-4.0,-53.0,1.6,4,24,-79.0,191,-101.0,19,-94.0,10249,1118,77.9,9575,1072,2.07
09/06/2026 15:33:08.000,90.417983,23.791121,25.2,24.0,40538.0,Band 41,786,101,eNB07356_SB,-81.0,-6.0,-53.0,1.1,3,24,-81.0,191,-101.0,19,-95.0,6083,604,92.5,5785,577,2.09
09/06/2026 15:33:09.000,90.41794,23.791159,26.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-88.0,-16.0,-52.0,-6.0,1,24,-88.0,191,-107.0,19,-95.0,2698,335,93.0,2453,311,2.21
09/06/2026 15:33:10.000,90.417922,23.791237,27.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-90.0,-11.0,-58.0,-6.0,1,24,-90.0,191,-106.0,19,-92.0,2609,320,90.8,2415,289,1.75
09/06/2026 15:33:11.000,90.417889,23.791293,28.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-86.0,-19.0,-49.0,-3.7,1,24,-86.0,191,-110.0,19,-92.0,2306,283,93.1,2162,270,2.32
09/06/2026 15:33:12.000,90.417856,23.791388,31.2,19.0,40538.0,Band 41,844,101,BD1514B,-94.0,-14.0,-60.0,-6.0,1,19,-94.0,24,-92.0,166,-93.0,2477,286,91.8,2296,271,1.71
09/06/2026 15:33:13.000,90.417755,23.791484,34.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-93.0,-17.0,-56.0,-6.0,1,19,-95.0,24,-93.0,166,-97.0,2659,284,91.3,2509,269,2.06
09/06/2026 15:33:14.000,90.417779,23.79158,29.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-92.0,-19.0,-53.0,-4.4,1,19,-98.0,24,-92.0,166,-105.0,2559,283,101.0,2405,269,2.54
09/06/2026 15:33:15.000,90.417706,23.791662,32.0,24.0,40538.0,Band 41,786,101,eNB07356_SB,-83.0,-8.0,-56.0,-5.8,1,19,-98.0,24,-83.0,166,-101.0,2695,300,98.5,2578,273,1.91
09/06/2026 15:33:16.000,90.417739,23.79174,33.4,24.0,40538.0,Band 41,786,101,eNB07356_SB,-89.0,-16.0,-55.0,-6.0,1,19,-98.0,24,-89.0,166,-98.0,2347,280,87.8,2121,260,1.67
09/06/2026 15:33:17.000,90.417693,23.791837,36.1,24.0,40538.0,Band 41,786,101,eNB07356_SB,-86.0,-13.0,-52.0,-6.0,1,19,-96.0,24,-86.0,166,-99.0,2512,266,96.8,2352,242,1.68
09/06/2026 15:33:18.000,90.41767,23.791914,32.2,24.0,40538.0,Band 41,786,101,eNB07356_SB,-87.0,-15.0,-54.0,-6.0,1,19,-103.0,24,-87.0,166,-98.0,2625,248,93.3,2505,236,1.86
09/06/2026 15:33:19.000,90.41773,23.791989,35.0,24.0,40538.0,Band 41,786,101,eNB07356_SB,-84.0,-17.0,-46.0,-4.6,1,19,-97.0,24,-84.0,166,-99.0,2669,331,99.8,2483,305,1.9
09/06/2026 15:33:20.000,90.417676,23.792082,32.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-84.0,-12.0,-52.0,1.6,3,19,-93.0,24,-84.0,166,-101.0,5928,681,80.1,5577,638,1.87
09/06/2026 15:33:21.000,90.41765,23.792187,33.4,24.0,40538.0,Band 41,786,101,eNB07356_SB,-88.0,-14.0,-56.0,-1.4,2,19,-94.0,24,-88.0,166,-104.0,4107,409,86.9,3833,390,1.6
09/06/2026 15:33:22.000,90.417596,23.792266,32.8,24.0,40538.0,Band 41,786,101,eNB07356_SB,-90.0,-10.0,-59.0,-6.0,1,19,-100.0,24,-90.0,166,-101.0,2455,309,91.5,2287,289,2.41
09/06/2026 15:33:23.000,90.417576,23.792355,35.5,24.0,40538.0,Band 41,786,101,eNB07356_SB,-86.0,-16.0,-51.0,-5.6,1,19,-102.0,24,-86.0,166,-100.0,2496,289,86.7,2306,270,2.14
09/06/2026 15:33:24.000,90.417572,23.792392,35.6,24.0,40538.0,Band 41,786,101,eNB07356_SB,-88.0,-14.0,-52.0,-1.7,2,24,-88.0,148,-97.0,137,-97.0,3768,353,97.8,3401,322,1.82
09/06/2026 15:33:25.000,90.417593,23.792494,39.0,24.0,40538.0,Band 41,786,101,eNB07356_SB,-84.0,-11.0,-55.0,-5.6,1,24,-84.0,148,-93.0,137,-93.0,2335,259,85.4,2162,246,2.62
09/06/2026 15:33:26.000,90.417488,23.792544,37.2,24.0,40538.0,Band 41,786,101,eNB07356_SB,-91.0,-7.0,-64.0,-6.0,1,24,-91.0,148,-97.0,137,-93.0,2295,248,91.5,2147,231,2.13
09/06/2026 15:33:27.000,90.417474,23.792637,33.2,24.0,250.0,Band 1,786,101,eNB07356_SB,-90.0,-15.0,-58.0,-3.4,1,24,-90.0,148,-97.0,137,-88.0,2378,261,97.1,2175,243,1.9
09/06/2026 15:33:28.000,90.417475,23.792802,34.0,24.0,250.0,Band 1,786,101,eNB07356_SB,-87.0,-3.0,-62.0,-6.0,1,24,-87.0,148,-102.0,137,-93.0,2538,298,104.8,2293,280,1.86
09/06/2026 15:33:29.000,90.417478,23.792859,36.0,24.0,250.0,Band 1,786,101,eNB07356_SB,-89.0,-14.0,-59.0,-6.0,1,24,-89.0,148,-101.0,137,-92.0,2299,287,103.5,2086,267,2.08
09/06/2026 15:33:30.000,90.41743,23.792954,33.5,24.0,250.0,Band 1,786,101,eNB07356_SB,-88.0,-8.0,-60.0,-4.9,1,24,-88.0,148,-95.0,137,-94.0,2570,242,94.4,2412,229,1.81
09/06/2026 15:33:31.000,90.41741,23.793063,33.7,24.0,250.0,Band 1,786,101,eNB07356_SB,-95.0,-12.0,-64.0,-6.0,1,24,-95.0,148,-91.0,137,-97.0,2564,294,96.5,2344,267,2.03
09/06/2026 15:33:32.000,90.417442,23.793066,30.3,24.0,250.0,Band 1,786,101,eNB07356_SB,-93.0,-13.0,-61.0,-6.0,1,24,-93.0,148,-93.0,137,-93.0,2370,278,99.7,2275,264,2.19
09/06/2026 15:33:33.000,90.417417,23.793128,34.2,19.0,250.0,Band 1,844,101,BD1514B,-92.0,-19.0,-52.0,-6.0,1,24,-95.0,148,-94.0,137,-93.0,2431,296,96.4,2288,269,2.32
09/06/2026 15:33:34.000,90.41744,23.793189,35.1,19.0,250.0,Band 1,844,101,BD1514B,-90.0,-14.0,-56.0,-6.0,1,24,-92.0,148,-101.0,137,-99.0,2339,254,100.8,2124,243,1.87
09/06/2026 15:33:35.000,90.417361,23.793309,33.6,19.0,250.0,Band 1,844,101,BD1514B,-86.0,-15.0,-52.0,2.6,4,24,-103.0,148,-95.0,137,-106.0,9411,880,92.0,8570,825,1.32
09/06/2026 15:33:36.000,90.41731,23.793361,29.7,19.0,250.0,Band 1,844,101,BD1514B,-94.0,-8.0,-64.0,-6.0,1,19,-94.0,148,-96.0,8,-99.0,2551,310,88.3,2339,292,2.3
09/06/2026 15:33:37.000,90.417287,23.793433,28.9,19.0,250.0,Band 1,844,101,BD1514B,-94.0,-10.0,-66.0,-6.0,1,19,-94.0,148,-96.0,8,-91.0,2644,319,94.1,2494,298,2.51
09/06/2026 15:33:38.000,90.417233,23.793475,30.9,19.0,250.0,Band 1,844,101,BD1514B,-86.0,-14.0,-53.0,0.0,3,19,-86.0,148,-93.0,8,-91.0,6286,668,89.2,5731,609,1.78
09/06/2026 15:33:39.000,90.417236,23.793549,26.5,19.0,250.0,Band 1,844,101,BD1514B,-93.0,-10.0,-62.0,-6.0,1,19,-93.0,148,-95.0,8,-93.0,2613,326,104.3,2420,309,2.24
09/06/2026 15:33:40.000,90.417184,23.793586,26.5,19.0,250.0,Band 1,844,101,BD1514B,-96.0,-13.0,-63.0,-6.0,1,19,-96.0,148,-100.0,8,-92.0,2367,258,94.2,2149,247,1.97
09/06/2026 15:33:41.000,90.417182,23.793633,23.8,148.0,250.0,Band 1,732,101,eNB01278_SB,-95.0,-16.0,-58.0,-6.0,1,19,-98.0,148,-95.0,8,-92.0,2625,276,94.1,2390,251,2.12
09/06/2026 15:33:42.000,90.417127,23.793688,20.8,148.0,250.0,Band 1,732,101,eNB01278_SB,-96.0,-16.0,-60.0,-6.0,1,19,-96.0,148,-96.0,8,-95.0,2469,264,99.8,2348,245,2.25
09/06/2026 15:33:43.000,90.4171,23.793753,19.5,148.0,250.0,Band 1,732,101,eNB01278_SB,-97.0,-9.0,-68.0,-6.0,1,19,-99.0,148,-97.0,8,-90.0,2338,276,97.2,2120,253,2.48
09/06/2026 15:33:44.000,90.417106,23.793796,20.5,148.0,250.0,Band 1,732,101,eNB01278_SB,-92.0,-15.0,-58.0,-6.0,1,19,-91.0,148,-92.0,8,-94.0,2461,235,94.2,2260,212,2.07
09/06/2026 15:33:45.000,90.417113,23.793872,25.5,19.0,250.0,Band 1,844,101,BD1514B,-93.0,-18.0,-55.0,-6.0,1,19,-93.0,148,-97.0,8,-97.0,2601,286,93.0,2476,265,2.08
09/06/2026 15:33:46.000,90.41707,23.793934,26.2,19.0,250.0,Band 1,844,101,BD1514B,-97.0,-9.0,-68.0,-6.0,1,19,-97.0,148,-98.0,8,-91.0,2422,269,86.8,2216,252,2.26
09/06/2026 15:33:47.000,90.417016,23.794005,26.7,19.0,250.0,Band 1,844,101,BD1514B,-96.0,-19.0,-57.0,-6.0,1,19,-96.0,148,-105.0,8,-95.0,2318,236,95.5,2215,220,2.39
09/06/2026 15:33:48.000,90.417026,23.794066,27.7,19.0,250.0,Band 1,844,101,BD1514B,-96.0,-16.0,-61.0,-6.0,1,166,-98.0,19,-96.0,8,-96.0,2384,283,92.3,2274,256,2.25
09/06/2026 15:33:49.000,90.416984,23.794155,30.4,24.0,250.0,Band 1,786,101,eNB07356_SB,-98.0,-13.0,-64.0,-6.0,1,166,-98.0,19,-103.0,8,-99.0,2446,261,90.1,2241,238,1.88
09/06/2026 15:33:50.000,90.416984,23.794243,30.7,24.0,250.0,Band 1,786,101,eNB07356_SB,-92.0,-7.0,-64.0,-6.0,1,166,-110.0,19,-99.0,8,-91.0,2442,240,90.2,2275,224,2.32
09/06/2026 15:33:51.000,90.417003,23.794346,31.7,24.0,3772.0,Band 8,786,101,eNB07356_SB,-91.0,-7.0,-61.0,-6.0,1,166,-105.0,19,-100.0,8,-98.0,2487,285,87.7,2366,268,2.19
09/06/2026 15:33:52.000,90.416994,23.794376,32.0,24.0,3772.0,Band 8,786,101,eNB07356_SB,-90.0,-11.0,-59.0,-6.0,1,166,-107.0,19,-100.0,8,-94.0,2542,243,86.3,2288,226,2.05
09/06/2026 15:33:53.000,90.416925,23.794435,27.1,24.0,3772.0,Band 8,786,101,eNB07356_SB,-94.0,-12.0,-60.0,-6.0,1,166,-98.0,19,-101.0,8,-93.0,2544,243,93.7,2333,224,2.21
09/06/2026 15:33:54.000,90.416942,23.794449,27.6,24.0,3772.0,Band 8,786,101,eNB07356_SB,-94.0,-17.0,-60.0,-6.0,1,166,-97.0,19,-102.0,8,-91.0,2377,250,98.2,2232,237,2.48
09/06/2026 15:33:55.000,90.41695,23.794497,24.9,19.0,3772.0,Band 8,844,101,BD1514B,-91.0,-10.0,-62.0,-6.0,1,166,-96.0,19,-91.0,8,-94.0,2348,251,85.8,2218,240,2.16
09/06/2026 15:33:56.000,90.416904,23.794617,25.2,24.0,3772.0,Band 8,786,101,eNB07356_SB,-100.0,-12.0,-66.0,-6.0,1,166,-100.0,19,-100.0,8,-95.0,2625,285,82.0,2507,256,2.26
09/06/2026 15:33:57.000,90.416866,23.79469,27.3,24.0,3772.0,Band 8,786,101,eNB07356_SB,-96.0,-12.0,-65.0,-6.0,1,166,-97.0,19,-100.0,8,-96.0,2620,308,89.8,2371,277,2.23
09/06/2026 15:33:58.000,90.416887,23.79476,23.1,19.0,3772.0,Band 8,844,101,BD1514B,-96.0,-9.0,-66.0,-6.0,1,166,-101.0,19,-96.0,8,-90.0,2575,290,91.5,2334,261,1.51
09/06/2026 15:33:59.000,90.416867,23.7948,24.0,19.0,3772.0,Band 8,844,101,BD1514B,-97.0,-15.0,-61.0,-6.0,1,166,-103.0,19,-97.0,8,-93.0,2593,273,93.5,2374,247,2.0
09/06/2026 15:34:00.000,90.416849,23.794872,25.7,19.0,3772.0,Band 8,844,101,BD1514B,-90.0,-5.0,-63.0,-6.0,1,19,-90.0,148,-95.0,8,-97.0,2605,319,95.9,2381,295,1.9
09/06/2026 15:34:01.000,90.416851,23.79496,22.7,19.0,3772.0,Band 8,844,101,BD1514B,-87.0,-18.0,-50.0,-6.0,1,19,-87.0,148,-92.0,8,-104.0,2595,253,85.7,2411,238,2.56
09/06/2026 15:34:02.000,90.416833,23.794953,23.0,19.0,3772.0,Band 8,844,101,BD1514B,-83.0,-19.0,-42.0,1.4,3,19,-83.0,148,-95.0,8,-99.0,6208,632,87.6,5872,600,2.05
09/06/2026 15:34:03.000,90.41688,23.795077,21.2,19.0,3772.0,Band 8,844,101,BD1514B,-91.0,-10.0,-61.0,-6.0,1,19,-91.0,148,-95.0,8,-101.0,2331,226,88.9,2147,204,2.27
09/06/2026 15:34:04.000,90.416871,23.795145,23.4,19.0,3772.0,Band 8,844,101,BD1514B,-91.0,-13.0,-60.0,-6.0,1,19,-91.0,148,-97.0,8,-102.0,2372,252,97.1,2235,228,2.12
09/06/2026 15:34:05.000,90.416823,23.79517,25.9,19.0,3772.0,Band 8,844,101,BD1514B,-90.0,-6.0,-63.0,-6.0,1,19,-90.0,148,-99.0,8,-96.0,2618,289,96.6,2463,272,2.13
09/06/2026 15:34:06.000,90.416778,23.795243,27.9,19.0,3772.0,Band 8,844,101,BD1514B,-88.0,-16.0,-52.0,-1.7,2,19,-88.0,148,-103.0,8,-95.0,3981,501,89.6,3601,464,1.61
09/06/2026 15:34:07.000,90.416727,23.795273,27.9,19.0,3772.0,Band 8,844,101,BD1514B,-84.0,-7.0,-55.0,0.0,3,19,-84.0,148,-103.0,8,-101.0,6377,720,79.8,5909,656,1.93
09/06/2026 15:34:08.000,90.416723,23.795341,28.1,19.0,3772.0,Band 8,844,101,BD1514B,-84.0,-12.0,-51.0,4.4,5,19,-84.0,148,-104.0,8,-89.0,14086,1481,80.0,12737,1361,1.12
09/06/2026 15:34:09.000,90.41665,23.79542,25.8,19.0,3772.0,Band 8,844,101,BD1514B,-87.0,-16.0,-49.0,-4.7,1,19,-87.0,148,-106.0,8,-95.0,2663,325,89.8,2471,303,1.95
09/06/2026 15:34:10.000,90.416641,23.795453,31.7,19.0,3772.0,Band 8,844,101,BD1514B,-87.0,-12.0,-54.0,0.1,3,19,-87.0,148,-106.0,8,-92.0,5906,616,90.3,5522,571,1.54
09/06/2026 15:34:11.000,90.416587,23.795529,31.8,19.0,3772.0,Band 8,844,101,BD1514B,-86.0,-15.0,-53.0,-3.4,1,19,-86.0,148,-106.0,8,-95.0,2653,305,83.1,2512,289,2.15
09/06/2026 15:34:12.000,90.416506,23.795613,29.5,19.0,3772.0,Band 8,844,101,BD1514B,-88.0,-18.0,-50.0,-6.0,1,19,-88.0,24,-92.0,61,-99.0,2606,296,91.1,2358,281,1.89
09/06/2026 15:34:13.000,90.416517,23.795673,27.9,19.0,3772.0,Band 8,844,101,BD1514B,-85.0,-12.0,-50.0,-4.8,1,19,-85.0,24,-93.0,61,-93.0,2479,234,95.7,2298,214,2.57
09/06/2026 15:34:14.000,90.416509,23.795719,23.7,19.0,1600.0,Band 3,844,101,BD1514B,-87.0,-10.0,-56.0,-6.0,1,19,-87.0,24,-102.0,61,-101.0,2522,261,95.3,2402,238,2.35
09/06/2026 15:34:15.000,90.416491,23.795789,26.6,19.0,1600.0,Band 3,844,101,BD1514B,-88.0,-5.0,-61.0,-6.0,1,19,-88.0,24,-99.0,61,-98.0,2426,304,90.9,2228,282,2.12
09/06/2026 15:34:16.000,90.416459,23.795857,23.3,19.0,1600.0,Band 3,844,101,BD1514B,-87.0,-15.0,-49.0,-6.0,1,19,-87.0,24,-98.0,61,-101.0,2638,294,92.3,2465,269,2.08
09/06/2026 15:34:17.000,90.416438,23.795906,22.4,19.0,1600.0,Band 3,844,101,BD1514B,-86.0,-9.0,-56.0,-4.3,2,19,-86.0,24,-91.0,61,-104.0,3923,432,88.4,3730,400,1.94
09/06/2026 15:34:18.000,90.416401,23.796003,20.5,19.0,1600.0,Band 3,844,101,BD1514B,-90.0,-7.0,-62.0,-6.0,1,19,-90.0,24,-90.0,61,-108.0,2539,300,86.7,2340,275,2.1
09/06/2026 15:34:19.000,90.416427,23.796075,17.4,19.0,1600.0,Band 3,844,101,BD1514B,-89.0,-15.0,-55.0,-6.0,1,19,-89.0,24,-94.0,61,-109.0,2595,319,95.7,2340,302,2.27
09/06/2026 15:34:20.000,90.416448,23.796106,12.9,19.0,1600.0,Band 3,844,101,BD1514B,-92.0,-5.0,-64.0,-6.0,1,19,-92.0,24,-90.0,61,-110.0,2687,283,93.3,2527,271,2.62
09/06/2026 15:34:21.000,90.416425,23.796077,10.9,19.0,1600.0,Band 3,844,101,BD1514B,-90.0,-14.0,-55.0,-6.0,1,19,-90.0,24,-98.0,61,-104.0,2480,290,87.9,2278,269,2.37
09/06/2026 15:34:22.000,90.416406,23.796106,10.8,19.0,1600.0,Band 3,844,101,BD1514B,-90.0,-15.0,-57.0,-6.0,1,19,-90.0,24,-99.0,61,-102.0,2593,246,91.7,2378,230,2.1
09/06/2026 15:34:23.000,90.416398,23.796111,10.1,19.0,1600.0,Band 3,844,101,BD1514B,-88.0,-15.0,-51.0,-1.7,2,19,-88.0,24,-98.0,61,-98.0,3917,419,93.6,3556,396,1.7
09/06/2026 15:34:24.000,90.416405,23.796142,12.0,19.0,1600.0,Band 3,844,101,BD1514B,-93.0,-8.0,-63.0,-6.0,1,8,-88.0,19,-93.0,148,-92.0,2679,306,88.9,2487,285,1.81
09/06/2026 15:34:25.000,90.41639,23.796169,10.8,19.0,1600.0,Band 3,844,101,BD1514B,-90.0,-13.0,-57.0,-5.8,1,8,-86.0,19,-90.0,148,-97.0,2495,298,88.4,2278,275,2.56
09/06/2026 15:34:26.000,90.416355,23.796229,13.2,19.0,1600.0,Band 3,844,101,BD1514B,-91.0,-13.0,-61.0,-6.0,1,8,-89.0,19,-91.0,148,-98.0,2530,299,84.3,2314,275,2.05
09/06/2026 15:34:27.000,90.41633,23.796228,15.5,19.0,1600.0,Band 3,844,101,BD1514B,-92.0,-7.0,-65.0,-6.0,1,8,-84.0,19,-92.0,148,-99.0,2371,278,87.7,2161,253,1.79
09/06/2026 15:34:28.000,90.416323,23.796273,13.6,19.0,1600.0,Band 3,844,101,BD1514B,-91.0,-8.0,-62.0,-6.0,1,8,-91.0,19,-91.0,148,-96.0,2573,285,89.8,2426,270,2.28
09/06/2026 15:34:29.000,90.416304,23.796291,12.9,19.0,1600.0,Band 3,844,101,BD1514B,-88.0,-19.0,-48.0,-2.9,2,8,-92.0,19,-88.0,148,-98.0,3728,401,95.6,3494,375,2.23
09/06/2026 15:34:30.000,90.416278,23.796347,14.4,19.0,1600.0,Band 3,844,101,BD1514B,-88.0,-12.0,-55.0,-6.0,1,8,-90.0,19,-88.0,148,-98.0,2473,253,95.3,2251,227,2.03
09/06/2026 15:34:31.000,90.4163,23.796411,15.0,24.0,1600.0,Band 3,786,101,eNB07356_SB,-91.0,-12.0,-57.0,-6.0,1,8,-89.0,19,-97.0,148,-94.0,2589,286,103.6,2420,269,2.47
09/06/2026 15:34:32.000,90.41629,23.796407,17.4,24.0,1600.0,Band 3,786,101,eNB07356_SB,-89.0,-8.0,-59.0,-6.0,1,8,-90.0,19,-93.0,148,-95.0,2392,269,98.7,2271,251,2.17
09/06/2026 15:34:33.000,90.416291,23.796429,17.8,24.0,1600.0,Band 3,786,101,eNB07356_SB,-87.0,-16.0,-50.0,-5.8,1,8,-89.0,19,-87.0,148,-92.0,2500,293,87.1,2389,276,1.59
09/06/2026 15:34:34.000,90.416241,23.79648,15.3,24.0,1600.0,Band 3,786,101,eNB07356_SB,-84.0,-19.0,-43.0,-2.9,1,8,-92.0,19,-87.0,148,-97.0,2389,302,92.6,2182,282,2.21
09/06/2026 15:34:35.000,90.416248,23.796533,14.6,24.0,1600.0,Band 3,786,101,eNB07356_SB,-91.0,-16.0,-56.0,-6.0,1,8,-94.0,19,-83.0,148,-94.0,2534,276,98.4,2306,255,2.18
09/06/2026 15:34:36.000,90.416225,23.796606,16.7,19.0,1600.0,Band 3,844,101,BD1514B,-83.0,-15.0,-47.0,-1.8,2,19,-83.0,32,-86.0,24,-88.0,4035,383,82.4,3757,347,2.61
09/06/2026 15:34:37.000,90.416198,23.796591,15.7,19.0,1600.0,Band 3,844,101,BD1514B,-87.0,-8.0,-55.0,-6.0,1,19,-87.0,32,-92.0,24,-87.0,2419,268,91.1,2273,253,2.32
09/06/2026 15:34:38.000,90.416165,23.796628,11.3,19.0,1600.0,Band 3,844,101,BD1514B,-88.0,-19.0,-50.0,-3.8,1,19,-88.0,32,-88.0,24,-89.0,2303,258,93.6,2181,233,2.32
09/06/2026 15:34:39.000,90.416139,23.796652,10.6,19.0,1600.0,Band 3,844,101,BD1514B,-93.0,-19.0,-51.0,-6.0,1,19,-93.0,32,-88.0,24,-91.0,2649,306,86.6,2438,276,2.09
09/06/2026 15:34:40.000,90.416119,23.796685,13.1,19.0,1600.0,Band 3,844,101,BD1514B,-85.0,-14.0,-49.0,1.1,4,19,-85.0,32,-85.0,24,-91.0,10319,1225,89.7,9457,1109,1.69
09/06/2026 15:34:41.000,90.41612,23.796775,10.5,32.0,1600.0,Band 3,840,101,eNB07971_SB,-85.0,-16.0,-50.0,-6.0,1,19,-89.0,32,-85.0,24,-94.0,2356,258,87.9,2229,239,2.17
09/06/2026 15:34:42.000,90.416111,23.796774,12.3,32.0,1600.0,Band 3,840,101,eNB07971_SB,-84.0,-14.0,-49.0,-1.0,1,19,-88.0,32,-84.0,24,-91.0,2548,276,81.2,2421,251,2.38
09/06/2026 15:34:43.000,90.416163,23.796793,9.4,32.0,1600.0,Band 3,840,101,eNB07971_SB,-90.0,-12.0,-56.0,-6.0,1,19,-94.0,32,-90.0,24,-93.0,2415,242,99.4,2315,219,2.01
09/06/2026 15:34:44.000,90.416157,23.796795,10.7,32.0,1600.0,Band 3,840,101,eNB07971_SB,-88.0,-13.0,-54.0,-6.0,1,19,-93.0,32,-88.0,24,-97.0,2351,290,93.8,2156,272,2.37
