global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
801,gulshan_banani_mohakhali,801,normal,09/06/2026 16:42:09.000,SITE9906.SECB,110,Band 41,eNB09837_SC,112,Band 3,33,217.5,23.7,23.795402,90.403991,-85.7,-72.8
802,gulshan_banani_mohakhali,802,normal,09/06/2026 16:42:42.000,eNB09837_SC,112,Band 3,SITE5858.SECC,36,Band 41,33,262.8,28.7,23.795262,90.406631,-89.4,-75.3
803,gulshan_banani_mohakhali,803,normal,09/06/2026 16:43:26.000,SITE5858.SECC,36,Band 41,RUSH4551B,42,Band 41,44,223.6,18.3,23.795152,90.408848,-87,-69.8
804,gulshan_banani_mohakhali,804,normal,09/06/2026 16:43:46.000,RUSH4551B,42,Band 41,RUSH3256A,35,Band 41,20,122.5,22.1,23.795072,90.410025,-81,-71.9
805,gulshan_banani_mohakhali,805,normal,09/06/2026 16:44:36.000,RUSH3256A,35,Band 41,SITE3198.SECA,113,Band 41,50,283.1,20.4,23.794889,90.412734,-88.2,-72.8
806,gulshan_banani_mohakhali,806,normal,09/06/2026 16:45:23.000,SITE3198.SECA,113,Band 41,BD2802A,71,Band 1,47,294.3,22.5,23.793482,90.414302,-83.9,-71.3
807,gulshan_banani_mohakhali,807,normal,09/06/2026 16:46:21.000,BD2802A,71,Band 1,SITE4105.SECC,7,Band 41,58,326.9,20.3,23.790581,90.414549,-83.3,-76
808,gulshan_banani_mohakhali,808,normal,09/06/2026 16:46:47.000,SITE4105.SECC,7,Band 41,URB-2361-B,33,Band 8,26,137.6,19,23.789355,90.414662,-79.1,-61.7
809,gulshan_banani_mohakhali,809,normal,09/06/2026 16:47:23.000,URB-2361-B,33,Band 8,SITE6519.SECA,86,Band 41,36,198.4,19.8,23.787533,90.414819,-79.6,-71.5
810,gulshan_banani_mohakhali,810,normal,09/06/2026 16:47:58.000,SITE6519.SECA,86,Band 41,SITE7516.SECB,129,Band 41,35,220.8,22.7,23.785542,90.414983,-81.5,-78.7
811,gulshan_banani_mohakhali,811,normal,09/06/2026 16:48:26.000,SITE7516.SECB,129,Band 41,eNB02457_SA,53,Band 3,28,203.7,26.2,23.783714,90.41516,-82.8,-74.4
812,gulshan_banani_mohakhali,812,normal,09/06/2026 16:49:03.000,eNB02457_SA,53,Band 3,BD7925B,89,Band 1,37,231.2,22.5,23.781674,90.415334,-80.5,-74.1
813,gulshan_banani_mohakhali,813,normal,09/06/2026 16:49:23.000,BD7925B,89,Band 1,BD4225B,61,Band 1,20,139.6,25.1,23.780402,90.415444,-83,-74.6
814,gulshan_banani_mohakhali,814,normal,09/06/2026 16:49:57.000,BD4225B,61,Band 1,SITE9906.SECB,110,Band 41,34,215.2,22.8,23.781994,90.415318,-81.9,-76.3
815,gulshan_banani_mohakhali,815,normal,09/06/2026 16:50:16.000,SITE9906.SECB,110,Band 41,eNB06427_SA,102,Band 3,19,127.4,24.1,23.783146,90.415197,-83.4,-76.5
816,gulshan_banani_mohakhali,816,normal,09/06/2026 16:51:47.000,eNB06427_SA,102,Band 3,RUSH8324B,93,Band 41,91,543.6,21.5,23.788011,90.414785,-79.2,-73.2
817,gulshan_banani_mohakhali,817,normal,09/06/2026 16:51:56.000,RUSH8324B,93,Band 41,URB-6488-B,115,Band 8,9,41.5,16.6,23.788434,90.414725,-85,-60.1
818,gulshan_banani_mohakhali,818,normal,09/06/2026 16:54:08.000,URB-6488-B,115,Band 8,URB-3785-B,82,Band 8,132,646,17.6,23.794186,90.414277,-72.5,-68.9
819,gulshan_banani_mohakhali,819,normal,09/06/2026 16:54:22.000,URB-3785-B,82,Band 8,SITE7516.SECB,129,Band 41,14,82.6,21.2,23.794807,90.414083,-69.3,-69.4
820,gulshan_banani_mohakhali,820,normal,09/06/2026 16:54:59.000,SITE7516.SECB,129,Band 41,BD3163B,91,Band 1,37,173.9,16.9,23.79494,90.412365,-87.4,-76.1
821,gulshan_banani_mohakhali,821,normal,09/06/2026 16:55:23.000,BD3163B,91,Band 1,URB-1391-C,19,Band 8,24,193.5,29,23.795005,90.410433,-79.9,-59.7
822,gulshan_banani_mohakhali,822,normal,09/06/2026 16:55:53.000,URB-1391-C,19,Band 8,URB-7926-C,117,Band 8,30,258.1,31,23.795165,90.407862,-64.3,-61.2
823,gulshan_banani_mohakhali,823,normal,09/06/2026 16:56:40.000,URB-7926-C,117,Band 8,URB-1391-C,19,Band 8,47,351.4,26.9,23.795369,90.40455,-70.7,-59.9
824,gulshan_banani_mohakhali,824,normal,09/06/2026 16:57:06.000,URB-1391-C,19,Band 8,URB-7109-B,106,Band 8,26,58.4,8.1,23.795398,90.403927,-74,-63
825,gulshan_banani_mohakhali,825,normal,09/06/2026 16:57:26.000,URB-7109-B,106,Band 8,RUSH8324B,93,Band 41,20,119.7,21.5,23.79547,90.402763,-74.4,-75.2
826,gulshan_banani_mohakhali,826,normal,09/06/2026 16:58:06.000,RUSH8324B,93,Band 41,URB-2361-B,33,Band 8,40,242.8,21.8,23.79511,90.400798,-88,-63.3
827,gulshan_banani_mohakhali,827,normal,09/06/2026 16:58:47.000,URB-2361-B,33,Band 8,RUSH4551B,42,Band 41,41,281.2,24.7,23.792583,90.400364,-66.2,-76.5
828,gulshan_banani_mohakhali,828,normal,09/06/2026 16:59:11.000,RUSH4551B,42,Band 41,eNB05980_SB,5,Band 3,24,140.8,21.1,23.791352,90.400174,-84.3,-75.8
829,gulshan_banani_mohakhali,829,normal,09/06/2026 16:59:32.000,eNB05980_SB,5,Band 3,eNB03104_SA,26,Band 3,21,164,28.1,23.789906,90.399985,-80.5,-73.2
830,gulshan_banani_mohakhali,830,normal,09/06/2026 16:59:55.000,eNB03104_SA,26,Band 3,URB-2361-B,33,Band 8,23,175.7,27.5,23.78836,90.399749,-80.9,-60.3
831,gulshan_banani_mohakhali,831,normal,09/06/2026 17:00:42.000,URB-2361-B,33,Band 8,BD4761A,97,Band 1,47,366.3,28.1,23.785089,90.399243,-79.9,-70.3
832,gulshan_banani_mohakhali,832,normal,09/06/2026 17:01:32.000,BD4761A,97,Band 1,RUSH9777A,118,Band 41,50,464.3,33.4,23.780924,90.398598,-85.4,-76.3
833,gulshan_banani_mohakhali,833,normal,09/06/2026 17:01:41.000,RUSH9777A,118,Band 41,SITE4105.SECC,7,Band 41,9,104.9,42,23.779996,90.398454,-91.1,-68.8
834,gulshan_banani_mohakhali,834,normal,09/06/2026 17:02:07.000,SITE4105.SECC,7,Band 41,RUSH9777A,118,Band 41,26,303.2,42,23.777365,90.399143,-85.3,-74.5
835,gulshan_banani_mohakhali,835,normal,09/06/2026 17:02:16.000,RUSH9777A,118,Band 41,SITE4105.SECC,7,Band 41,9,81.4,32.6,23.776764,90.39947,-85.7,-72.9
836,gulshan_banani_mohakhali,836,normal,09/06/2026 17:02:53.000,SITE4105.SECC,7,Band 41,eNB09837_SC,112,Band 3,37,341.4,33.2,23.773796,90.400532,-84.3,-74.6
837,gulshan_banani_mohakhali,837,normal,09/06/2026 17:03:10.000,eNB09837_SC,112,Band 3,URB-3785-B,82,Band 8,17,168,35.6,23.772417,90.401049,-80.1,-64.6
838,gulshan_banani_mohakhali,838,normal,09/06/2026 17:03:58.000,URB-3785-B,82,Band 8,SITE9906.SECB,110,Band 41,48,457.1,34.3,23.775586,90.399866,-79.7,-69.9
839,gulshan_banani_mohakhali,839,normal,09/06/2026 17:04:37.000,SITE9906.SECB,110,Band 41,URB-1391-C,19,Band 8,39,379.9,35.1,23.778809,90.39868,-88.4,-62.5
840,gulshan_banani_mohakhali,840,normal,09/06/2026 17:05:10.000,URB-1391-C,19,Band 8,URB-3785-B,82,Band 8,33,317.5,34.6,23.781623,90.398695,-63.5,-63
841,gulshan_banani_mohakhali,841,normal,09/06/2026 17:06:04.000,URB-3785-B,82,Band 8,SITE5858.SECC,36,Band 41,54,511.2,34.1,23.786157,90.399408,-73.1,-77.1
842,gulshan_banani_mohakhali,842,normal,09/06/2026 17:06:33.000,SITE5858.SECC,36,Band 41,BD3163B,91,Band 1,29,257,31.9,23.78843,90.399717,-85.4,-67.5
843,gulshan_banani_mohakhali,843,normal,09/06/2026 17:06:48.000,BD3163B,91,Band 1,URB-6488-B,115,Band 8,15,57.5,13.8,23.788885,90.399822,-84.1,-66.2
844,gulshan_banani_mohakhali,844,normal,09/06/2026 17:07:14.000,URB-6488-B,115,Band 8,eNB03982_SB,147,Band 3,26,139,19.3,23.790157,90.400027,-67.9,-75.1
845,gulshan_banani_mohakhali,845,normal,09/06/2026 17:08:26.000,eNB03982_SB,147,Band 3,SITE7725.SECB,135,Band 41,72,454.9,22.7,23.794173,90.400653,-87.7,-79
846,gulshan_banani_mohakhali,846,normal,09/06/2026 17:08:36.000,SITE7725.SECB,135,Band 41,eNB06427_SA,102,Band 3,10,54.9,19.8,23.794683,90.400748,-84.2,-71.5
847,gulshan_banani_mohakhali,847,normal,09/06/2026 17:08:51.000,eNB06427_SA,102,Band 3,RUSH8287A,68,Band 41,15,83.1,19.9,23.795429,90.400832,-83.2,-78.3
848,gulshan_banani_mohakhali,848,normal,09/06/2026 17:09:08.000,RUSH8287A,68,Band 41,BD2498C,124,Band 1,17,86.3,18.3,23.795516,90.40154,-78.9,-71
849,gulshan_banani_mohakhali,849,normal,09/06/2026 17:09:50.000,BD2498C,124,Band 1,RUSH4551B,42,Band 41,42,197.6,16.9,23.795437,90.403515,-82.9,-73.6
850,gulshan_banani_mohakhali,850,normal,09/06/2026 17:10:08.000,RUSH4551B,42,Band 41,SITE7725.SECB,135,Band 41,18,144.5,28.9,23.795347,90.404943,-80,-75.3
851,gulshan_banani_mohakhali,851,normal,09/06/2026 17:10:27.000,SITE7725.SECB,135,Band 41,URB-7109-B,106,Band 8,19,164.1,31.1,23.795262,90.406526,-83.2,-58.7
852,gulshan_banani_mohakhali,852,normal,09/06/2026 17:11:01.000,URB-7109-B,106,Band 8,SITE7516.SECB,129,Band 41,34,282.5,29.9,23.795085,90.409328,-66.4,-75.5
853,gulshan_banani_mohakhali,853,normal,09/06/2026 17:11:10.000,SITE7516.SECB,129,Band 41,SITE3967.SECA,79,Band 41,9,74.7,29.9,23.795052,90.410011,-91.8,-78.2
854,gulshan_banani_mohakhali,854,normal,09/06/2026 17:11:29.000,SITE3967.SECA,79,Band 41,RUSH9195C,145,Band 41,19,159.7,30.3,23.794957,90.411509,-91.2,-76.6
855,gulshan_banani_mohakhali,855,normal,09/06/2026 17:12:54.000,RUSH9195C,145,Band 41,URB-7926-C,117,Band 8,85,660.5,28,23.791274,90.414501,-90.7,-63.4
856,gulshan_banani_mohakhali,856,normal,09/06/2026 17:13:20.000,URB-7926-C,117,Band 8,URB-2361-B,33,Band 8,26,235.9,32.7,23.789136,90.414688,-68.3,-63.5
857,gulshan_banani_mohakhali,857,normal,09/06/2026 17:13:48.000,URB-2361-B,33,Band 8,BD4761A,97,Band 1,28,350.3,45,23.786003,90.414946,-74.1,-68.5
858,gulshan_banani_mohakhali,858,normal,09/06/2026 17:14:24.000,BD4761A,97,Band 1,RUSH2566B,65,Band 41,36,473.8,47.4,23.781744,90.415335,-81.7,-75
859,gulshan_banani_mohakhali,859,normal,09/06/2026 17:14:58.000,RUSH2566B,65,Band 41,URB-7926-C,117,Band 8,34,424.5,44.9,23.782535,90.415242,-86,-58.7
860,gulshan_banani_mohakhali,860,normal,09/06/2026 17:15:27.000,URB-7926-C,117,Band 8,eNB03104_SA,26,Band 3,29,397.8,49.4,23.786121,90.414946,-70.4,-67
861,gulshan_banani_mohakhali,861,normal,09/06/2026 17:16:14.000,eNB03104_SA,26,Band 3,URB-7699-B,58,Band 8,47,560.2,42.9,23.791067,90.414517,-82.6,-59.8
862,gulshan_banani_mohakhali,862,normal,09/06/2026 17:16:33.000,URB-7699-B,58,Band 8,eNB02986_SB,158,Band 3,19,50.2,9.5,23.791546,90.41445,-69.2,-70.6
863,gulshan_banani_mohakhali,863,normal,09/06/2026 17:17:17.000,eNB02986_SB,158,Band 3,BD4819A,45,Band 1,44,135.1,11,23.792774,90.41438,-80.7,-75.6
864,gulshan_banani_mohakhali,864,normal,09/06/2026 17:17:47.000,BD4819A,45,Band 1,URB-7109-B,106,Band 8,30,189.8,22.8,23.794418,90.414228,-81.3,-58.7
865,gulshan_banani_mohakhali,865,normal,09/06/2026 17:18:57.000,URB-7109-B,106,Band 8,RUSH8324B,93,Band 41,70,686.4,35.3,23.795167,90.407781,-76.2,-73.6
866,gulshan_banani_mohakhali,866,normal,09/06/2026 17:19:15.000,RUSH8324B,93,Band 41,SITE4105.SECC,7,Band 41,18,198.6,39.7,23.795288,90.405868,-86,-74.8
867,gulshan_banani_mohakhali,867,normal,09/06/2026 17:19:29.000,SITE4105.SECC,7,Band 41,SITE5999.SECB,60,Band 41,14,155.6,40,23.795344,90.404315,-89.5,-75.2
868,gulshan_banani_mohakhali,868,normal,09/06/2026 17:20:13.000,SITE5999.SECB,60,Band 41,eNB05980_SB,5,Band 3,44,533,43.6,23.793987,90.400602,-85.1,-74.8
869,gulshan_banani_mohakhali,869,normal,09/06/2026 17:21:11.000,eNB05980_SB,5,Band 3,SITE5999.SECB,60,Band 41,58,641.1,39.8,23.788303,90.399754,-78.1,-76.8
870,gulshan_banani_mohakhali,870,normal,09/06/2026 17:21:27.000,SITE5999.SECB,60,Band 41,eNB06271_SA,6,Band 3,16,114.1,25.7,23.787332,90.399563,-84.5,-73.8
871,gulshan_banani_mohakhali,871,normal,09/06/2026 17:21:38.000,eNB06271_SA,6,Band 3,SITE6519.SECA,86,Band 41,11,81.8,26.8,23.786618,90.399474,-81.9,-75.8
872,gulshan_banani_mohakhali,872,normal,09/06/2026 17:22:04.000,SITE6519.SECA,86,Band 41,BD4068A,22,Band 1,26,152.1,21.1,23.785294,90.399277,-84.3,-77.6
873,gulshan_banani_mohakhali,873,normal,09/06/2026 17:22:20.000,BD4068A,22,Band 1,RUSH8064C,144,Band 41,16,44.7,10.1,23.78481,90.399199,-84,-76.8
874,gulshan_banani_mohakhali,874,normal,09/06/2026 17:22:27.000,RUSH8064C,144,Band 41,SITE7516.SECB,129,Band 41,7,41.2,21.2,23.784489,90.399152,-83.6,-76.5
875,gulshan_banani_mohakhali,875,normal,09/06/2026 17:22:59.000,SITE7516.SECB,129,Band 41,eNB02457_SA,53,Band 3,32,224.1,25.2,23.782465,90.398834,-83.9,-76.5
876,gulshan_banani_mohakhali,876,normal,09/06/2026 17:23:20.000,eNB02457_SA,53,Band 3,SITE7725.SECB,135,Band 41,21,175,30,23.780921,90.398602,-83.5,-78.7
877,gulshan_banani_mohakhali,877,normal,09/06/2026 17:23:45.000,SITE7725.SECB,135,Band 41,URB-7926-C,117,Band 8,25,189.4,27.3,23.779192,90.398533,-88.3,-59.2
878,gulshan_banani_mohakhali,878,normal,09/06/2026 17:23:59.000,URB-7926-C,117,Band 8,BD3163B,91,Band 1,14,107.1,27.5,23.778327,90.398858,-71.1,-76.8
879,gulshan_banani_mohakhali,879,normal,09/06/2026 17:24:17.000,BD3163B,91,Band 1,SITE7725.SECB,135,Band 41,18,146.1,29.2,23.777112,90.39936,-83.2,-81.9
880,gulshan_banani_mohakhali,880,normal,09/06/2026 17:24:56.000,SITE7725.SECB,135,Band 41,BD7925B,89,Band 1,39,318.5,29.4,23.774401,90.400342,-85.8,-73.4
881,gulshan_banani_mohakhali,881,normal,09/06/2026 17:25:12.000,BD7925B,89,Band 1,SITE3967.SECA,79,Band 41,16,129.6,29.2,23.77325,90.4007,-84.5,-74.4
882,gulshan_banani_mohakhali,882,normal,09/06/2026 17:25:40.000,SITE3967.SECA,79,Band 41,BD4761A,97,Band 1,28,195.1,25.1,23.772487,90.401028,-88.2,-70.2
883,gulshan_banani_mohakhali,883,normal,09/06/2026 17:26:09.000,BD4761A,97,Band 1,RUSH8064C,144,Band 41,29,233.3,29,23.774438,90.400304,-77.5,-73.9
884,gulshan_banani_mohakhali,884,normal,09/06/2026 17:26:53.000,RUSH8064C,144,Band 41,BD4068A,22,Band 1,44,346.8,28.4,23.777406,90.399215,-91.5,-72.8
885,gulshan_banani_mohakhali,885,normal,09/06/2026 17:28:33.000,BD4068A,22,Band 1,BD2802A,71,Band 1,100,672.2,24.2,23.783272,90.398964,-83.3,-65.2
886,gulshan_banani_mohakhali,886,normal,09/06/2026 17:29:24.000,BD2802A,71,Band 1,RUSH5223C,16,Band 41,51,235.6,16.6,23.785353,90.399292,-86.6,-70.7
887,gulshan_banani_mohakhali,887,normal,09/06/2026 17:30:37.000,RUSH5223C,16,Band 41,URB-7699-B,58,Band 8,73,324.1,16,23.788154,90.399712,-79.8,-64
888,gulshan_banani_mohakhali,888,normal,09/06/2026 17:31:00.000,URB-7699-B,58,Band 8,URB-1391-C,19,Band 8,23,159.6,25,23.789661,90.399933,-67.3,-61.4
889,gulshan_banani_mohakhali,889,normal,09/06/2026 17:31:36.000,URB-1391-C,19,Band 8,BD6743A,143,Band 1,36,381.8,38.2,23.793108,90.400502,-70.7,-74.2
890,gulshan_banani_mohakhali,890,normal,09/06/2026 17:31:55.000,BD6743A,143,Band 1,eNB06004_SB,76,Band 3,19,237,44.9,23.795251,90.400772,-84.9,-78.6
891,gulshan_banani_mohakhali,891,normal,09/06/2026 17:32:30.000,eNB06004_SB,76,Band 3,URB-1391-C,19,Band 8,35,410.4,42.2,23.79536,90.404484,-87,-65.5
892,gulshan_banani_mohakhali,892,normal,09/06/2026 17:33:10.000,URB-1391-C,19,Band 8,SITE3198.SECA,113,Band 41,40,522.6,47,23.795055,90.409681,-72.3,-78.4
893,gulshan_banani_mohakhali,893,normal,09/06/2026 17:33:23.000,SITE3198.SECA,113,Band 41,eNB02986_SB,158,Band 3,13,184.6,51.1,23.794946,90.411426,-88.6,-64.8
894,gulshan_banani_mohakhali,894,normal,09/06/2026 17:34:03.000,eNB02986_SB,158,Band 3,RUSH8064C,144,Band 41,40,524.8,47.2,23.792645,90.41438,-85.3,-73.7
895,gulshan_banani_mohakhali,895,normal,09/06/2026 17:34:40.000,RUSH8064C,144,Band 41,URB-1391-C,19,Band 8,37,262.8,25.6,23.790303,90.414598,-83.6,-59.8
896,gulshan_banani_mohakhali,896,normal,09/06/2026 17:35:16.000,URB-1391-C,19,Band 8,SITE3198.SECA,113,Band 41,36,427.1,42.7,23.786492,90.414921,-71.8,-75.7
897,gulshan_banani_mohakhali,897,normal,09/06/2026 17:35:51.000,SITE3198.SECA,113,Band 41,BD7925B,89,Band 1,35,419.3,43.1,23.782779,90.415235,-86.6,-69.7
898,gulshan_banani_mohakhali,898,normal,09/06/2026 17:36:41.000,BD7925B,89,Band 1,RUSH8324B,93,Band 41,50,289,20.8,23.780295,90.41544,-84.8,-73.4
899,gulshan_banani_mohakhali,899,normal,09/06/2026 17:37:20.000,RUSH8324B,93,Band 41,BD7925B,89,Band 1,39,215.2,19.9,23.782277,90.41528,-86,-71
900,gulshan_banani_mohakhali,900,normal,09/06/2026 17:37:48.000,BD7925B,89,Band 1,BD4761A,97,Band 1,28,136.6,17.6,23.783473,90.415141,-82.2,-70.5
901,gulshan_banani_mohakhali,901,normal,09/06/2026 17:38:03.000,BD4761A,97,Band 1,RUSH8324B,93,Band 41,15,84.8,20.3,23.784227,90.415093,-77.3,-75.9
902,gulshan_banani_mohakhali,902,normal,09/06/2026 17:38:30.000,RUSH8324B,93,Band 41,BD4225B,61,Band 1,27,163.6,21.8,23.785712,90.414982,-87.5,-68.8
903,gulshan_banani_mohakhali,903,normal,09/06/2026 17:38:57.000,BD4225B,61,Band 1,BD3163B,91,Band 1,27,157.2,21,23.787111,90.414854,-73.9,-72.5
904,gulshan_banani_mohakhali,904,normal,09/06/2026 17:39:08.000,BD3163B,91,Band 1,URB-1391-C,19,Band 8,11,66.2,21.7,23.787701,90.414814,-81.2,-59.6
905,gulshan_banani_mohakhali,905,normal,09/06/2026 17:39:37.000,URB-1391-C,19,Band 8,eNB03104_SA,26,Band 3,29,188.3,23.4,23.789416,90.41465,-75.8,-71.9
906,gulshan_banani_mohakhali,906,normal,09/06/2026 17:39:49.000,eNB03104_SA,26,Band 3,URB-1391-C,19,Band 8,12,79,23.7,23.790068,90.414616,-85.8,-61.2
907,gulshan_banani_mohakhali,907,normal,09/06/2026 17:40:20.000,URB-1391-C,19,Band 8,BD6743A,143,Band 1,31,170.9,19.8,23.791611,90.414483,-69,-76.9
908,gulshan_banani_mohakhali,908,normal,09/06/2026 17:41:06.000,BD6743A,143,Band 1,SITE7516.SECB,129,Band 41,46,336.8,26.4,23.794706,90.414209,-81.2,-76.8
909,gulshan_banani_mohakhali,909,normal,09/06/2026 17:41:37.000,SITE7516.SECB,129,Band 41,BD7925B,89,Band 1,31,351,40.8,23.795,90.410906,-83.6,-69.9
910,gulshan_banani_mohakhali,910,normal,09/06/2026 17:42:00.000,BD7925B,89,Band 1,SITE5999.SECB,60,Band 41,23,278.7,43.6,23.795157,90.408141,-81.8,-75.1
911,gulshan_banani_mohakhali,911,normal,09/06/2026 17:42:10.000,SITE5999.SECB,60,Band 41,RUSH8287A,68,Band 41,10,115.8,41.7,23.795228,90.407011,-87.9,-74.5
912,gulshan_banani_mohakhali,912,normal,09/06/2026 17:43:04.000,RUSH8287A,68,Band 41,BD6743A,143,Band 1,54,600.6,40,23.795582,90.401132,-85.2,-76.2
913,gulshan_banani_mohakhali,913,normal,09/06/2026 17:43:23.000,BD6743A,143,Band 1,RUSH4551B,42,Band 41,19,212.5,40.3,23.793945,90.4006,-83.9,-75.7
914,gulshan_banani_mohakhali,914,normal,09/06/2026 17:43:35.000,RUSH4551B,42,Band 41,eNB02457_SA,53,Band 3,12,131.7,39.5,23.792764,90.400436,-79.6,-77.6
915,gulshan_banani_mohakhali,915,normal,09/06/2026 17:43:53.000,eNB02457_SA,53,Band 3,SITE6519.SECA,86,Band 41,18,223.9,44.8,23.7908,90.40012,-85.1,-74.6
916,gulshan_banani_mohakhali,916,normal,09/06/2026 17:44:22.000,SITE6519.SECA,86,Band 41,BD7925B,89,Band 1,29,183.7,22.8,23.789156,90.39986,-84.8,-77
917,gulshan_banani_mohakhali,917,normal,09/06/2026 17:45:18.000,BD7925B,89,Band 1,SITE5999.SECB,60,Band 41,56,509.6,32.8,23.784698,90.399158,-84.4,-75.6
918,gulshan_banani_mohakhali,918,normal,09/06/2026 17:46:32.000,SITE5999.SECB,60,Band 41,RUSH5223C,16,Band 41,74,289.1,14.1,23.782105,90.398797,-82.7,-76.9
919,gulshan_banani_mohakhali,919,normal,09/06/2026 17:46:57.000,RUSH5223C,16,Band 41,URB-2361-B,33,Band 8,25,213.1,30.7,23.780151,90.398478,-83.6,-62.2
920,gulshan_banani_mohakhali,920,normal,09/06/2026 17:47:12.000,URB-2361-B,33,Band 8,SITE4105.SECC,7,Band 41,15,101,24.2,23.779321,90.398498,-66.4,-72.4
921,gulshan_banani_mohakhali,921,normal,09/06/2026 17:47:25.000,SITE4105.SECC,7,Band 41,SITE3967.SECA,79,Band 41,13,120.9,33.5,23.778218,90.398891,-80.3,-75.4
922,gulshan_banani_mohakhali,922,normal,09/06/2026 17:47:47.000,SITE3967.SECA,79,Band 41,URB-7109-B,106,Band 8,22,248.3,40.6,23.776122,90.399671,-85,-59.7
923,gulshan_banani_mohakhali,923,normal,09/06/2026 17:47:56.000,URB-7109-B,106,Band 8,SITE7725.SECB,135,Band 41,9,96.7,38.7,23.775269,90.399953,-70.2,-78.7
924,gulshan_banani_mohakhali,924,normal,09/06/2026 17:48:31.000,SITE7725.SECB,135,Band 41,BD4068A,22,Band 1,35,388.8,40,23.772101,90.401147,-87.3,-75.5
925,gulshan_banani_mohakhali,925,normal,09/06/2026 17:48:47.000,BD4068A,22,Band 1,SITE3967.SECA,79,Band 41,16,166.8,37.5,23.773487,90.400712,-88.8,-72.7
926,gulshan_banani_mohakhali,926,normal,09/06/2026 17:49:22.000,SITE3967.SECA,79,Band 41,SITE9906.SECB,110,Band 41,35,408.3,42,23.777012,90.399347,-84.5,-73.3
927,gulshan_banani_mohakhali,927,normal,09/06/2026 17:50:08.000,SITE9906.SECB,110,Band 41,URB-7109-B,106,Band 8,46,356.1,27.9,23.779976,90.398451,-86.2,-62.6
928,gulshan_banani_mohakhali,928,normal,09/06/2026 17:50:46.000,URB-7109-B,106,Band 8,eNB02457_SA,53,Band 3,38,288.1,27.3,23.782583,90.398856,-71.6,-76.7
929,gulshan_banani_mohakhali,929,normal,09/06/2026 17:51:13.000,eNB02457_SA,53,Band 3,BD4068A,22,Band 1,27,238.6,31.8,23.784699,90.399192,-81.9,-75
930,gulshan_banani_mohakhali,930,normal,09/06/2026 17:51:50.000,BD4068A,22,Band 1,URB-6488-B,115,Band 8,37,213.9,20.8,23.786597,90.39946,-84.7,-58.7
931,gulshan_banani_mohakhali,931,normal,09/06/2026 17:52:23.000,URB-6488-B,115,Band 8,URB-3785-B,82,Band 8,33,308.7,33.7,23.789332,90.399899,-72.7,-58.7
932,gulshan_banani_mohakhali,932,normal,09/06/2026 17:52:32.000,URB-3785-B,82,Band 8,BD4068A,22,Band 1,9,80.8,32.3,23.790108,90.400036,-69.3,-68.1
933,gulshan_banani_mohakhali,933,normal,09/06/2026 17:54:02.000,BD4068A,22,Band 1,URB-7109-B,106,Band 8,90,912.8,36.5,23.795416,90.403774,-83.6,-66
934,gulshan_banani_mohakhali,934,normal,09/06/2026 17:54:28.000,URB-7109-B,106,Band 8,eNB06004_SB,76,Band 3,26,277.3,38.4,23.795251,90.406464,-73.9,-77.5
935,gulshan_banani_mohakhali,935,normal,09/06/2026 17:55:06.000,eNB06004_SB,76,Band 3,BD4761A,97,Band 1,38,365.9,34.7,23.795056,90.410032,-82.6,-73
936,gulshan_banani_mohakhali,936,normal,09/06/2026 17:55:40.000,BD4761A,97,Band 1,eNB03104_SA,26,Band 3,34,295.7,31.3,23.794875,90.412926,-82.9,-72.7
937,gulshan_banani_mohakhali,937,normal,09/06/2026 17:55:55.000,eNB03104_SA,26,Band 3,BD4819A,45,Band 1,15,157.5,37.8,23.79456,90.414211,-85.9,-76.5
938,gulshan_banani_mohakhali,938,normal,09/06/2026 17:56:15.000,BD4819A,45,Band 1,RUSH9195C,145,Band 41,20,194.3,35,23.792799,90.414384,-83.2,-70.8
939,gulshan_banani_mohakhali,939,normal,09/06/2026 17:56:42.000,RUSH9195C,145,Band 41,eNB06004_SB,76,Band 3,27,282.3,37.6,23.790277,90.414599,-79.8,-71.1
940,gulshan_banani_mohakhali,940,normal,09/06/2026 17:56:55.000,eNB06004_SB,76,Band 3,eNB05980_SB,5,Band 3,13,130.2,36.1,23.789101,90.414684,-85.3,-73.6
941,gulshan_banani_mohakhali,941,normal,09/06/2026 17:58:22.000,eNB05980_SB,5,Band 3,SITE9906.SECB,110,Band 41,87,670.7,27.8,23.783136,90.415198,-78.3,-74.9
942,gulshan_banani_mohakhali,942,normal,09/06/2026 17:58:32.000,SITE9906.SECB,110,Band 41,SITE6519.SECA,86,Band 41,10,48.6,17.5,23.782745,90.415243,-85,-78.5
943,gulshan_banani_mohakhali,943,normal,09/06/2026 17:58:56.000,SITE6519.SECA,86,Band 41,BD4068A,22,Band 1,24,79.8,12,23.781988,90.415292,-89.7,-73.9
944,gulshan_banani_mohakhali,944,normal,09/06/2026 17:59:40.000,BD4068A,22,Band 1,URB-6488-B,115,Band 8,44,288.2,23.6,23.781104,90.415376,-92.4,-59.3
